v_gene,d_gene,j_gene,v_5p_del,v_3p_del,d_5p_del,d_3p_del,j_5p_del,j_3p_del,fv_insertion,vd_insertion,dj_insertion,jf_insertion,cdr3_length,count
IGHV3-30*03,IGHD2-15*01,IGHJ4*02,142,1,2,0,7,0,0,3,5,0,57,2
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,167,0,5,2,6,0,0,1,0,0,51,1
IGHV4-34*01,IGHD3-22*01,IGHJ6*02,47,0,2,9,0,0,0,0,0,0,63,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,68,1,10,6,2,31,0,2,0,0,42,1
IGHV3-7*03,IGHD2-2*03,IGHJ3*02,78,0,0,2,4,0,0,5,13,0,73,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,270,0,0,0,3,0,0,6,7,0,54,1
IGHV5-51*01,IGHD3-3*01,IGHJ4*02,126,1,7,22,10,0,0,23,0,0,42,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*02,1,3,0,11,10,0,0,7,0,0,57,1
IGHV4-59*08,IGHD2-8*02,IGHJ6*03,46,0,3,16,20,0,0,1,0,1,36,1
IGHV4-34*01,IGHD2-15*01,IGHJ4*02,184,0,1,1,11,0,0,5,0,0,51,1
IGHV1-2*02,IGHD3-22*01,IGHJ5*02,54,1,0,5,5,0,0,0,0,0,51,1
IGHV1-69*04,IGHD2-2*03,IGHJ5*02,223,3,0,6,2,0,0,1,11,0,63,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,264,2,0,10,1,0,0,0,3,0,66,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,248,0,1,10,8,0,0,5,0,0,60,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,100,0,0,3,9,0,0,7,0,0,75,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,142,1,1,1,1,0,0,2,3,0,60,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,112,0,0,0,6,0,0,16,4,0,66,1
IGHV3-48*03,IGHD4-17*01,IGHJ4*02,0,1,0,7,16,0,0,22,0,0,42,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,52,1,3,10,13,0,0,23,0,0,41,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,146,0,0,2,3,0,0,5,7,0,66,3
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,169,1,1,0,13,0,0,2,2,0,41,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,119,0,0,7,5,0,0,7,0,0,75,1
IGHV4-4*07,IGHD3-9*01,IGHJ4*02,196,1,9,0,5,0,0,4,0,0,48,1
IGHV3-66*03,IGHD3-10*01,IGHJ3*01,201,0,0,0,1,0,0,2,8,0,70,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,28,2,2,9,7,0,0,3,0,0,39,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,197,1,0,16,8,0,0,5,0,0,54,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,260,1,2,0,3,0,0,5,2,0,51,1
IGHV3-21*01,IGHD2/OR15-2a*01,IGHJ6*03,31,0,0,16,17,0,0,7,0,0,48,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,87,3,0,16,8,0,0,7,0,0,54,3
IGHV4-59*08,IGHD2-2*01,IGHJ4*01,0,1,7,2,1,0,0,1,4,0,53,2
IGHV1-2*02,IGHD3/OR15-3a*01,IGHJ6*02,71,1,0,18,10,0,0,9,0,0,54,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,98,1,0,4,1,0,0,6,0,0,63,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,158,8,2,0,1,0,0,10,2,0,51,1
IGHV4-59*08,IGHD3-16*01,IGHJ4*02,43,1,0,0,0,0,0,2,0,0,66,1
IGHV3-74*01,IGHD3-16*02,IGHJ6*02,211,1,1,8,19,0,0,17,4,0,72,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,146,0,2,0,1,0,0,9,8,0,66,1
IGHV4-59*08,IGHD2-2*01,IGHJ5*02,84,2,0,2,2,0,0,2,8,0,66,1
IGHV1-69*04+G278T,IGHD3-22*01,IGHJ4*02,11,0,1,11,8,0,0,12,0,0,51,1
IGHV3-NL1*01,IGHD5-18*01,IGHJ4*02,221,0,2,0,8,0,0,9,7,0,54,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,63,0,0,0,6,0,0,16,4,0,66,1
IGHV4-59*08,IGHD4-23*01,IGHJ5*02,93,0,0,0,6,0,0,8,3,0,55,1
IGHV4-59*08,IGHD4-23*01,IGHJ5*02,32,3,2,0,1,0,0,1,1,0,46,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,44,2,1,3,2,0,0,8,0,0,63,1
IGHV4-34*01,IGHD3-22*01,IGHJ3*02,133,0,0,1,0,0,0,15,0,0,75,2
IGHV4-59*08,IGHD3-9*01,IGHJ3*01,72,0,1,3,1,0,0,1,0,0,57,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,176,2,1,9,6,0,0,2,0,0,40,1
IGHV3-30*03,IGHD3-22*01,IGHJ3*02,37,3,4,5,4,0,0,10,1,0,56,1
IGHV3-7*03,IGHD3-16*02,IGHJ4*02,119,3,1,18,7,0,0,0,0,0,36,1
IGHV4-61*01,IGHD3-3*01,IGHJ2*01,193,7,0,22,15,0,0,39,0,0,59,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,143,3,0,16,8,0,0,7,0,0,54,1
IGHV1-18*04,IGHD6-6*01,IGHJ4*02,87,0,7,1,8,0,0,6,0,0,36,1
IGHV3-30*03,IGHD5-24*01,IGHJ4*02,225,2,3,4,2,0,0,3,5,0,45,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,46,0,0,0,2,0,0,16,0,0,66,5
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,35,0,0,1,1,0,0,9,10,0,69,1
IGHV4-31*03,IGHD3-9*01,IGHJ3*01,245,1,1,0,6,0,0,10,1,0,64,1
IGHV4-61*01,IGHD3-9*01,IGHJ4*02,260,0,1,0,2,0,0,1,0,0,57,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,115,0,0,0,3,0,0,6,7,0,54,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,66,0,0,5,0,0,0,5,4,0,63,1
IGHV4-30-2*05,IGHD2-2*01,IGHJ5*02,184,0,1,2,6,0,0,7,0,0,60,1
IGHV3-11*05,IGHD2-15*01,IGHJ4*02,159,0,3,1,7,0,0,0,3,0,51,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*02,252,2,14,2,15,0,0,5,0,0,52,1
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,85,1,0,0,14,0,0,8,0,0,57,1
IGHV1-2*02,IGHD2-21*01,IGHJ6*02,103,1,1,9,8,0,0,2,0,0,54,1
IGHV4-59*08,IGHD3/OR15-3a*01,IGHJ3*02,131,0,0,18,11,0,0,27,1,0,60,1
IGHV1-69*04,IGHD2-15*01,IGHJ4*02,148,1,1,0,13,0,0,3,0,0,47,1
IGHV4-61*02,IGHD3-22*01,IGHJ5*02,127,0,10,7,1,0,0,7,0,0,51,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,168,4,2,0,5,0,0,6,3,0,45,1
IGHV3-66*03,IGHD3-10*01,IGHJ4*02,246,1,0,6,0,0,0,0,22,0,74,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,115,1,0,0,14,0,0,4,0,0,63,1
IGHV1-18*04,IGHD3-10*01,IGHJ3*02,210,0,4,15,1,0,0,10,0,0,51,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,203,1,3,10,13,0,0,21,0,0,39,3
IGHV1-2*02,IGHD3-22*01,IGHJ3*02,179,0,10,7,9,0,0,1,0,0,36,1
IGHV4-39*01+G281C,IGHD2-21*01,IGHJ3*02,77,1,1,9,8,0,0,1,8,0,48,2
IGHV1-69*04,IGHD4-23*01,IGHJ5*02,160,0,0,0,6,0,0,0,1,0,45,1
IGHV1-2*02,IGHD2-8*01,IGHJ4*02,123,1,0,13,17,0,0,11,0,0,39,1
IGHV4-61*02,IGHD5-24*01,IGHJ3*02,211,1,5,0,3,0,0,4,16,0,61,1
IGHV4-31*03,IGHD3-22*01,IGHJ4*02,78,1,3,0,2,0,0,4,0,0,57,1
IGHV5-51*01,IGHD3-10*01,IGHJ3*01,151,1,1,15,1,0,0,2,0,0,45,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,137,1,9,3,7,0,0,7,12,0,60,1
IGHV1-46*01,IGHD2-21*02,IGHJ6*02,78,1,0,2,6,0,0,22,9,0,93,2
IGHV4-34*01,IGHD6-13*01,IGHJ6*03,201,0,0,3,2,0,0,4,3,0,66,1
IGHV4-31*03,IGHD3-9*01,IGHJ3*02,132,1,1,0,7,0,0,10,1,0,63,1
IGHV4-30-2*05,IGHD1-26*01,IGHJ4*02,260,1,2,2,0,0,0,15,3,0,61,1
IGHV3-23*04,IGHD2-21*02,IGHJ4*02,77,1,1,2,7,0,0,5,1,0,51,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,181,4,2,0,3,0,0,8,2,0,51,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,44,0,2,0,5,0,0,4,4,0,48,1
IGHV4-61*02,IGHD3-16*02,IGHJ6*02,35,1,14,7,11,0,0,4,0,0,51,1
IGHV4-31*03,IGHD1/OR15-1a*01,IGHJ4*01,188,1,3,3,8,0,0,5,1,0,36,1
IGHV4-61*02,IGHD3-10*02,IGHJ3*02,98,1,0,15,3,0,0,17,2,0,60,1
IGHV1-18*04+G278A,IGHD2-2*03,IGHJ4*02,252,0,0,2,0,0,0,5,6,0,68,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,48,1,1,16,4,0,0,2,0,0,54,2
IGHV3-30*03,IGHD4-11*01,IGHJ4*02,0,0,3,0,0,0,0,9,4,0,54,1
IGHV4-34*01,IGHD3-16*02,IGHJ6*02,249,1,1,18,24,0,0,13,0,0,49,1
IGHV6-1*01,IGHD3-10*01,IGHJ6*03,179,1,10,8,4,0,0,9,3,0,63,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,232,2,0,9,1,0,0,0,2,0,66,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,140,8,2,0,1,0,0,10,2,0,51,1
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,204,1,1,4,1,0,0,7,0,0,63,1
IGHV1-18*04,IGHD3-10*01,IGHJ3*02,199,0,4,15,1,0,0,10,0,0,51,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,75,0,0,0,2,0,0,16,0,0,66,2
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,245,0,0,0,1,0,0,7,5,0,55,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,73,0,0,1,1,0,0,9,10,0,69,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,0,0,2,0,3,0,0,9,7,0,55,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,205,1,3,10,13,0,0,21,0,0,39,1
IGHV3-30*03,IGHD4-17*01,IGHJ4*02,45,0,0,1,3,0,0,6,5,0,51,1
IGHV4-34*01,IGHD6-19*01,IGHJ4*02,126,0,0,4,0,0,0,3,3,0,51,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,52,0,10,0,0,0,0,4,7,0,60,1
IGHV1-18*04,IGHD4-11*01,IGHJ4*02,53,0,3,0,7,0,0,5,3,0,42,1
IGHV3-49*04,IGHD2-21*02,IGHJ4*02,81,2,8,2,6,0,0,1,0,0,39,1
IGHV3-30*03,IGHD2-15*01,IGHJ4*02,166,1,1,1,1,0,0,2,3,0,60,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,143,3,0,6,7,0,0,26,0,0,60,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,64,1,1,0,13,0,0,2,2,0,41,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,55,0,0,0,6,0,0,16,5,0,67,1
IGHV1-69*04,IGHD1-1*01,IGHJ6*03,77,3,3,10,10,0,0,20,0,0,54,1
IGHV1-18*04,IGHD2-15*01,IGHJ5*02,115,1,2,1,0,0,0,4,2,0,64,1
IGHV4-61*02,IGHD5-24*01,IGHJ3*02,114,1,5,0,3,0,0,4,15,0,60,1
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,51,1,0,0,14,0,0,8,0,0,57,1
IGHV3-66*03,IGHD3-22*01,IGHJ6*02,122,0,10,0,1,0,0,4,8,0,75,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,132,0,0,0,3,0,0,6,7,0,54,2
IGHV3-66*03,IGHD4-11*01,IGHJ4*02,228,3,0,5,1,0,0,3,1,0,39,1
IGHV4-61*02,IGHD3-9*01,IGHJ5*02,29,0,1,10,5,0,0,1,9,0,56,1
IGHV3-48*01,IGHD3-16*02,IGHJ3*02,231,5,3,3,1,0,0,21,3,0,79,1
IGHV3-48*03,IGHD3-16*02,IGHJ6*02,145,0,3,8,8,0,0,5,0,0,66,2
IGHV1-69*04,IGHD2-2*01,IGHJ4*02,84,3,3,0,0,0,0,6,1,0,60,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,54,1,0,13,12,0,0,6,0,0,54,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,12,1,10,5,3,0,0,2,0,0,42,1
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,0,1,0,10,4,17,0,0,3,0,39,1
IGHV1-2*02,IGHD3-3*01,IGHJ2*01,75,2,0,22,15,0,0,28,0,0,53,1
IGHV4-61*02,IGHD5-24*01,IGHJ3*02,98,1,5,0,3,0,0,4,15,0,60,1
IGHV1-2*02,IGHD3-22*01,IGHJ3*02,149,0,10,7,9,0,0,1,0,0,36,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,164,4,2,0,3,0,0,6,1,0,45,3
IGHV4-34*09,IGHD6-19*01,IGHJ6*02,182,1,0,0,14,0,0,8,0,0,57,2
IGHV3-20*01,IGHD6-13*01,IGHJ6*03,144,1,0,1,8,0,0,10,20,0,84,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,38,0,4,4,15,0,0,9,3,0,63,1
IGHV3-20*01,IGHD6-13*01,IGHJ6*03,72,1,6,1,12,0,0,16,24,0,84,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,86,0,0,0,8,0,0,4,1,0,55,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,92,0,0,3,9,0,0,6,0,0,74,1
IGHV3-23*04,IGHD4-17*01,IGHJ4*02,164,0,0,7,16,0,0,12,0,0,33,1
IGHV1-18*04,IGHD5-18*01,IGHJ1*01,133,0,0,7,1,0,0,13,0,0,57,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,155,0,1,0,0,0,0,3,1,0,69,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,98,1,9,3,4,0,0,7,10,0,61,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,156,8,2,0,7,0,0,10,7,0,50,1
IGHV5-51*01,IGHD3-22*01,IGHJ3*02,147,1,0,5,10,0,0,4,2,0,51,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,109,1,0,0,6,0,0,7,7,0,66,4
IGHV4-59*08,IGHD2-2*01,IGHJ4*02,205,0,14,3,4,0,0,6,0,0,44,1
IGHV4-59*10,IGHD3-22*01,IGHJ6*04,239,2,0,5,18,0,0,5,0,0,54,1
IGHV4-31*03,IGHD4-17*01,IGHJ4*02,44,6,5,0,2,0,0,14,0,0,45,1
IGHV4-34*01,IGHD6-6*01,IGHJ6*03,184,1,0,0,2,0,0,2,9,0,69,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,153,0,4,4,12,0,0,9,0,0,63,2
IGHV4-59*08,IGHD4/OR15-4a*01,IGHJ4*02,88,0,1,0,5,0,0,3,4,0,48,1
IGHV3-30*03,IGHD4-23*01,IGHJ5*02,60,6,0,6,6,0,0,8,1,0,41,1
IGHV4-39*01,IGHD3-10*02,IGHJ6*03,0,0,4,4,15,0,0,9,3,0,62,4
IGHV4-34*01,IGHD3-22*01,IGHJ4*02,150,2,0,0,5,0,0,8,8,0,68,1
IGHV3-30*03,IGHD2-2*01,IGHJ3*02,88,0,3,3,0,0,0,0,8,0,63,1
IGHV5-51*01,IGHD6-6*01,IGHJ4*02,207,1,2,0,3,0,0,13,4,0,57,1
IGHV4-34*01,IGHD6-13*01,IGHJ5*02,238,1,0,6,8,0,0,8,12,0,57,2
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,192,3,0,6,7,0,0,26,0,0,60,1
IGHV3-72*01,IGHD1-26*01,IGHJ4*02,81,4,0,0,11,0,0,3,0,0,36,1
IGHV3-43*02,IGHD5-12*01,IGHJ6*02,162,5,0,4,1,0,0,10,0,0,68,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,115,0,0,1,8,0,0,1,8,0,51,1
IGHV4-59*08,IGHD4-17*01,IGHJ4*02,64,0,4,1,13,0,0,22,0,0,48,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,96,0,2,0,6,0,0,4,5,0,48,1
IGHV4-34*01,IGHD6-19*01,IGHJ4*02,44,2,4,0,6,0,0,0,2,0,39,2
IGHV4-39*01+G281C,IGHD3-16*02,IGHJ3*01,10,0,1,2,10,0,0,0,0,0,54,1
IGHV1-2*02,IGHD3-16*01,IGHJ4*02,38,4,0,8,17,0,0,3,0,0,39,1
IGHV1-24*01,IGHD3-3*02,IGHJ4*01,145,3,6,0,2,0,0,0,3,0,51,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,100,0,0,0,2,0,0,10,0,0,57,1
IGHV3-74*01,IGHD3-16*02,IGHJ6*02,103,1,1,8,19,0,0,17,4,0,72,1
IGHV1-69*04,IGHD3-16*01,IGHJ3*02,54,5,0,9,0,0,0,1,0,0,54,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,201,3,0,6,7,0,0,26,0,0,60,3
IGHV4-61*01,IGHD5-24*01,IGHJ6*02,153,1,0,4,1,0,0,6,0,0,63,1
IGHV4-34*01,IGHD4-17*01,IGHJ2*01,243,3,0,0,2,0,0,3,7,0,54,1
IGHV3-7*03,IGHD3-3*01,IGHJ6*02,81,2,17,1,17,0,0,8,0,0,45,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,133,1,10,1,7,0,0,2,0,0,42,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,64,0,0,3,2,0,0,5,0,0,57,3
IGHV3-30*03,IGHD4-17*01,IGHJ6*03,52,2,4,0,17,0,0,16,0,0,52,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*02,27,4,0,16,22,0,0,35,0,0,60,1
IGHV3-66*03,IGHD3-22*01,IGHJ6*02,157,0,6,0,8,0,0,6,0,0,66,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,11,1,3,10,13,0,0,21,0,0,39,2
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ5*02,125,0,1,2,15,0,0,12,11,0,52,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,60,1,0,0,13,0,0,24,0,0,60,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,87,1,0,1,1,0,0,11,0,0,57,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,27,2,0,4,1,0,0,7,0,0,63,1
IGHV3-21*01,IGHD3-16*02,IGHJ3*02,201,0,0,3,3,0,0,10,4,0,75,1
IGHV1-18*04,IGHD1-20*01,IGHJ6*03,64,0,0,0,24,0,0,11,16,0,63,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,142,1,3,10,13,0,0,22,0,0,40,2
IGHV4-59*08,IGHD3-22*01,IGHJ6*03,237,1,17,5,1,0,0,1,0,0,51,1
IGHV3-30*03,IGHD3-3*01,IGHJ3*02,26,0,7,22,3,0,0,34,0,0,63,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,106,0,17,0,4,0,0,7,1,0,48,1
IGHV4-31*03,IGHD3-9*01,IGHJ3*02,196,1,1,0,7,0,0,10,1,0,63,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,201,8,2,0,6,0,0,10,9,0,53,1
IGHV3-23*04,IGHD4-17*01,IGHJ4*02,147,0,0,7,16,0,0,12,0,0,33,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,115,0,0,0,6,0,0,16,4,0,66,2
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,147,0,0,2,3,0,0,5,7,0,66,3
IGHV3-74*01,IGHD6-13*01,IGHJ4*02,72,1,2,3,6,0,0,0,14,0,51,1
IGHV4-59*08,IGHD5-18*01,IGHJ4*02,75,0,0,0,0,0,0,4,2,0,54,1
IGHV1-2*02,IGHD6-6*01,IGHJ4*02,178,1,2,0,5,0,0,1,0,0,39,2
IGHV4-61*01,IGHD4-23*01,IGHJ5*02,130,5,2,0,1,0,0,3,1,0,46,1
IGHV3-30*03,IGHD3-22*01,IGHJ5*02,119,0,10,5,9,0,0,12,7,0,57,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,21,0,4,4,15,0,0,9,3,0,63,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*02,78,0,1,3,1,0,0,1,0,0,57,1
IGHV4-31*03,IGHD3-3*02,IGHJ6*03,84,1,2,4,4,0,0,3,0,0,66,1
IGHV4-34*01,IGHD6-13*01,IGHJ4*02,184,0,3,0,8,0,0,2,8,0,48,1
IGHV4-4*07,IGHD1-1*01,IGHJ4*02,269,1,3,10,13,0,0,21,0,0,39,1
IGHV3-74*01,IGHD3-22*01,IGHJ6*02,84,0,0,7,4,0,0,6,0,0,69,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,53,0,4,5,0,0,0,9,4,0,63,2
IGHV3-30*03,IGHD3-10*01,IGHJ6*02,109,0,10,4,4,0,0,15,1,0,72,1
IGHV1-69*04,IGHD6-13*01,IGHJ4*02,11,0,3,1,5,0,0,3,0,0,43,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,198,0,10,5,6,0,0,10,1,0,51,2
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,103,5,2,0,4,0,0,7,2,0,45,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,81,0,0,3,9,0,0,6,0,0,74,1
IGHV5-10-1*01,IGHD3-22*01,IGHJ2*01,193,0,3,1,0,0,0,8,3,0,69,1
IGHV4-61*01,IGHD3-3*01,IGHJ2*01,193,3,0,22,15,0,0,33,0,0,57,1
IGHV1-69*04,IGHD2-8*02,IGHJ4*02,148,4,3,6,0,0,0,10,13,0,69,1
IGHV3-43*02,IGHD5-12*01,IGHJ6*02,63,2,0,4,4,0,0,8,3,0,69,1
IGHV4-61*02,IGHD3-16*02,IGHJ6*02,63,1,14,7,11,0,0,4,0,0,51,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,240,0,0,5,0,0,0,6,4,0,64,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,13,1,3,10,13,0,0,21,0,0,39,15
IGHV3-30*03,IGHD3-22*01,IGHJ3*02,144,3,3,7,3,0,0,9,0,0,54,2
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,133,0,5,2,6,0,0,1,0,0,51,1
IGHV4-31*03,IGHD3-22*01,IGHJ3*02,87,1,1,5,5,0,0,8,0,0,57,1
IGHV4-59*08,IGHD2-2*01,IGHJ4*01,239,1,7,2,1,0,0,1,5,0,54,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,171,0,2,0,8,0,0,9,7,0,54,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,103,4,2,0,3,0,0,8,2,0,51,2
IGHV3-23*04,IGHD3-10*01,IGHJ5*02,134,3,10,6,10,0,0,0,0,0,33,1
IGHV5-51*01,IGHD2-15*01,IGHJ6*02,161,1,8,11,9,0,0,0,0,0,45,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*03,26,1,1,10,10,0,0,10,0,0,51,1
IGHV4-34*09,IGHD3-9*01,IGHJ3*01,193,1,1,0,6,0,0,10,0,0,63,1
IGHV3-66*03,IGHD4-17*01,IGHJ5*02,254,0,5,0,6,0,0,2,15,0,53,1
IGHV4-59*08,IGHD3-16*01,IGHJ4*02,191,1,1,0,5,0,0,1,1,0,60,1
IGHV1-2*02,IGHD3-3*02,IGHJ4*02,48,0,10,2,8,0,0,17,9,0,65,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,158,1,0,16,8,0,0,5,0,0,54,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,190,0,0,1,1,0,0,10,0,0,57,4
IGHV3-73*01,IGHD2/OR15-2a*01,IGHJ6*02,64,0,0,8,10,0,0,1,0,0,57,1
IGHV4-31*03,IGHD3-3*01,IGHJ5*02,0,0,5,14,13,0,0,1,1,0,32,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,145,0,4,5,15,0,0,9,5,0,64,1
IGHV5-51*01,IGHD2-15*01,IGHJ5*02,118,1,2,3,6,0,0,8,8,0,66,1
IGHV1-69*04+G278T,IGHD6-25*01,IGHJ5*02,63,0,0,0,25,0,0,2,30,0,56,1
IGHV1-46*01,IGHD2-8*02,IGHJ4*02,61,1,8,11,0,0,0,0,0,0,39,3
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,132,1,0,0,14,0,0,8,0,0,57,1
IGHV3-23*04,IGHD2-8*02,IGHJ4*02,53,0,5,0,1,0,0,2,2,0,57,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,0,0,1,1,0,0,0,1,2,0,60,8
IGHV1-18*04,IGHD3-10*01,IGHJ1*01,48,0,10,0,1,0,0,3,2,0,57,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,39,1,1,0,15,0,0,2,4,0,41,2
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,58,1,9,3,4,0,0,7,14,0,65,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,4,3,0,11,13,0,0,7,0,0,54,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,240,0,0,0,6,0,0,16,4,0,66,1
IGHV1-18*04,IGHD6-6*01,IGHJ4*02,27,0,7,1,8,0,0,7,0,0,37,1
IGHV4-61*02,IGHD3-22*01,IGHJ3*02,207,5,10,0,3,0,0,6,0,0,49,1
IGHV4-34*09,IGHD2-2*01,IGHJ3*02,209,1,9,3,4,0,0,7,12,0,63,1
IGHV1-69*04,IGHD4-23*01,IGHJ6*02,0,1,2,3,10,0,0,2,0,0,48,1
IGHV1-18*04,IGHD3-10*01,IGHJ3*02,251,0,4,15,1,0,0,10,0,0,51,1
IGHV3-30*03,IGHD2-15*01,IGHJ5*02,64,4,1,3,2,0,0,1,7,0,60,1
IGHV1-24*01,IGHD3-16*01,IGHJ4*02,0,2,7,0,7,0,0,0,1,0,50,1
IGHV3-30*03,IGHD1-1*01,IGHJ6*02,78,2,3,0,3,0,0,24,0,0,76,1
IGHV4-61*01,IGHD3-3*01,IGHJ2*01,132,1,0,22,15,0,0,31,0,0,57,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,208,1,4,10,13,0,0,24,0,0,41,1
IGHV1-2*02,IGHD3/OR15-3a*01,IGHJ6*02,70,1,3,15,12,0,0,14,0,0,57,1
IGHV4-61*02,IGHD3-16*01,IGHJ3*02,52,1,3,0,0,0,0,1,5,0,69,8
IGHV4-59*08,IGHD4-23*01,IGHJ3*02,191,0,2,0,3,0,0,4,0,0,48,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,33,1,2,0,3,0,0,5,2,0,51,5
