v_gene,d_gene,j_gene,v_5p_del,v_3p_del,d_5p_del,d_3p_del,j_5p_del,j_3p_del,fv_insertion,vd_insertion,dj_insertion,jf_insertion,cdr3_length,count
IGHV4-30-2*05,IGHD2-2*03,IGHJ5*02,189,0,1,5,3,0,0,7,0,30,60,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,23,0,0,0,10,0,0,11,9,24,59,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,10,0,7,3,17,0,0,13,8,30,74,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,98,1,0,0,0,0,0,0,14,30,72,1
IGHV3-30*03,IGHD2-2*03,IGHJ4*02,73,0,0,6,0,0,0,0,7,30,60,1
IGHV3-73*01,IGHD3-10*02,IGHJ4*02,150,0,2,18,19,0,0,23,0,115,42,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,42,1,3,10,13,0,0,23,0,30,41,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,0,2,16,7,4,0,0,0,0,31,51,11
IGHV3-66*01,IGHD3-9*01,IGHJ4*02,150,1,2,14,1,0,0,1,0,116,42,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,80,0,10,3,17,0,0,17,8,30,75,2
IGHV3-72*01,IGHD1-26*01,IGHJ4*02,230,4,0,4,7,0,0,3,0,30,36,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,199,1,2,0,3,0,0,5,2,18,51,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,152,0,2,7,7,0,0,8,0,30,51,1
IGHV5-10-1*01,IGHD6-13*01,IGHJ3*02,0,0,5,0,0,0,7,2,5,22,51,1
IGHV3-30*03,IGHD5-24*01,IGHJ4*02,145,2,1,5,6,0,0,11,0,116,45,2
IGHV4-4*07,IGHD3-9*01,IGHJ5*02,188,1,0,18,9,0,0,14,0,116,48,1
IGHV3-64*04,IGHD5-18*01,IGHJ4*02,223,0,2,0,8,0,0,9,7,116,54,2
IGHV3-NL1*01,IGHD3/OR15-3a*01,IGHJ6*02,265,3,7,9,9,0,0,13,0,117,59,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,93,0,6,15,15,0,0,34,0,30,57,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,65,1,1,5,6,0,0,2,0,30,41,1
IGHV4-34*01,IGHD2/OR15-2a*01,IGHJ6*02,0,1,1,16,11,0,5,6,0,31,51,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,252,2,0,10,1,0,0,0,3,117,66,1
IGHV4-34*01,IGHD7-27*01,IGHJ6*03,197,0,0,0,6,0,0,1,5,117,54,1
IGHV4-34*01,IGHD2-8*01,IGHJ4*02,157,0,1,13,17,0,0,11,0,30,39,1
IGHV1-2*02,IGHD3-22*01,IGHJ6*02,28,1,3,8,9,0,0,1,0,31,54,1
IGHV3-74*01,IGHD6-13*01,IGHJ5*02,88,1,2,3,0,0,0,0,5,30,51,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,121,8,2,0,6,0,0,10,10,30,54,1
IGHV1-2*02,IGHD4-23*01,IGHJ5*02,208,4,2,3,2,0,0,6,0,30,45,1
IGHV1-18*04+G278A,IGHD2-15*01,IGHJ6*03,68,0,0,0,5,0,0,0,6,31,75,1
IGHV3-NL1*01,IGHD3/OR15-3a*01,IGHJ6*02,261,0,7,9,9,0,0,11,0,117,60,1
IGHV4-59*08,IGHD6-19*01,IGHJ4*02,53,1,5,0,2,0,0,9,1,29,51,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,201,0,4,4,15,0,0,9,3,31,63,1
IGHV4-59*08,IGHD2-2*03,IGHJ3*02,201,0,1,14,14,0,0,19,0,27,51,1
IGHV3-64*04,IGHD6-13*01,IGHJ4*02,201,1,1,2,1,0,0,3,10,30,57,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*01,224,0,0,0,0,0,0,6,7,31,57,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,25,0,0,1,8,0,0,1,8,19,51,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,156,1,9,16,8,0,0,2,0,30,27,1
IGHV1-69*04,IGHD6-19*01,IGHJ3*01,185,7,0,3,1,0,0,28,1,116,69,1
IGHV4-31*03,IGHD3-3*02,IGHJ6*02,147,1,2,9,8,0,0,3,0,117,57,1
IGHV4-59*08,IGHD2-2*03,IGHJ3*02,124,0,0,3,4,0,0,3,0,116,57,1
IGHV3-66*01,IGHD2-2*01,IGHJ6*02,240,2,0,15,15,0,0,34,0,31,76,1
IGHV4-61*02,IGHD3/OR15-3a*01,IGHJ3*02,195,0,0,19,17,0,0,35,0,30,60,1
IGHV4-59*08,IGHD4-23*01,IGHJ5*02,0,3,5,0,8,0,0,3,11,21,48,1
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,123,1,0,4,7,0,0,0,0,23,39,1
IGHV4-61*01,IGHD2/OR15-2a*01,IGHJ3*01,129,0,3,11,6,0,0,19,0,30,60,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,23,0,0,0,6,0,0,16,4,30,66,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,207,1,3,10,13,0,0,21,0,30,39,1
IGHV1-69*04+G278T,IGHD3-10*01,IGHJ4*02,133,0,0,5,6,0,0,3,0,30,51,1
IGHV3-64*04,IGHD5-24*01,IGHJ4*02,225,2,1,5,6,0,0,11,0,116,45,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,180,5,2,1,1,0,0,7,0,30,45,1
IGHV3-30*03,IGHD6-13*01,IGHJ6*03,164,0,0,1,6,0,0,3,3,31,63,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*01,0,0,2,3,1,0,0,2,0,23,57,1
IGHV1-2*02,IGHD3-16*01,IGHJ3*02,149,0,3,21,13,0,0,6,0,115,36,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*01,65,0,1,26,11,0,0,31,0,30,60,1
IGHV1-18*04,IGHD1-26*01,IGHJ3*02,261,1,7,0,3,0,0,11,2,30,52,1
IGHV4-39*01,IGHD3-9*01,IGHJ3*01,129,2,0,10,12,0,0,5,0,30,42,1
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ6*03,78,0,4,3,13,0,0,9,0,31,63,1
IGHV3-48*03,IGHD5-18*01,IGHJ4*02,138,1,7,0,6,0,0,15,2,116,51,1
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,84,1,0,22,15,0,0,34,0,30,60,1
IGHV3-30*03,IGHD2-8*01,IGHJ4*02,59,1,1,13,17,0,0,15,0,30,42,1
IGHV4-59*08,IGHD2-21*02,IGHJ6*03,58,1,1,10,10,0,0,2,0,31,51,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,0,1,3,10,13,0,5,21,0,25,39,1
IGHV3-66*03,IGHD3-22*01,IGHJ6*02,159,0,6,7,2,0,0,6,0,116,65,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,104,1,1,5,6,0,0,2,0,30,41,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,123,1,1,6,14,0,0,2,0,31,54,1
IGHV4-34*01,IGHD2-2*01,IGHJ1*01,238,0,0,13,12,0,0,13,0,30,51,1
IGHV3-23*04,IGHD2-15*01,IGHJ4*02,70,0,5,0,1,0,0,2,3,30,58,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*02,102,0,0,7,5,0,0,6,0,30,57,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,187,2,3,5,6,0,0,2,0,116,45,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,246,2,1,9,7,0,0,2,0,30,39,1
IGHV1-2*02,IGHD3-16*02,IGHJ3*02,180,0,3,18,16,0,0,6,0,116,36,6
IGHV3-23*04,IGHD3-9*01,IGHJ4*02,207,2,0,16,8,0,0,24,0,31,57,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,53,0,3,3,2,0,0,0,0,30,51,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,195,1,0,0,6,0,0,7,7,31,66,2
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,65,0,4,4,12,0,0,9,0,31,63,2
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,119,0,4,14,9,0,0,4,0,31,51,1
IGHV4-61*02,IGHD2-2*03,IGHJ3*02,184,0,3,14,14,0,0,30,0,30,60,1
IGHV4-39*01,IGHD3-22*01,IGHJ5*02,45,0,11,5,0,2,0,8,0,0,54,1
IGHV4-4*07,IGHD3-9*01,IGHJ6*02,0,4,9,3,3,0,33,7,0,17,62,1
IGHV1-18*04+G278A,IGHD2-2*01,IGHJ4*02,27,0,7,2,3,0,0,12,8,30,67,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,182,0,0,19,19,0,0,33,0,116,54,2
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,54,1,0,4,7,0,0,0,0,19,39,1
IGHV1-69*04+G278T,IGHD5/OR15-5a*01,IGHJ4*02,45,0,0,1,3,0,0,1,3,23,51,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,86,0,0,1,8,0,0,1,8,30,51,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,73,0,4,3,17,0,0,10,8,30,74,1
IGHV3-48*03,IGHD3-16*02,IGHJ6*02,29,0,4,8,7,0,0,5,0,31,66,1
IGHV3-30*03,IGHD2-15*01,IGHJ3*01,7,1,12,1,13,0,0,7,1,28,42,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,41,0,0,19,18,0,0,30,0,30,51,4
IGHV3-30*03,IGHD3-10*02,IGHJ4*02,125,2,2,18,19,0,0,28,0,116,45,1
IGHV4-61*02,IGHD3-9*01,IGHJ5*02,187,0,1,7,5,0,0,1,7,30,57,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*02,64,0,6,7,9,0,0,21,0,18,60,1
IGHV3-23*04,IGHD2-15*01,IGHJ4*02,222,0,5,0,1,0,0,2,1,29,56,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,86,0,0,8,19,0,0,1,0,34,48,1
IGHV4-61*02,IGHD5/OR15-5a*01,IGHJ4*02,46,1,0,3,2,0,0,8,0,30,53,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,140,0,4,14,9,0,0,4,0,31,51,1
IGHV1-2*02,IGHD4-23*01,IGHJ5*02,189,4,2,3,2,0,0,6,0,28,45,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,75,0,0,3,21,0,0,7,12,30,75,1
IGHV3-30*03,IGHD6-13*01,IGHJ5*01,95,0,0,5,3,0,0,4,0,30,48,1
IGHV1-2*02,IGHD6-19*01,IGHJ4*02,55,0,2,0,8,0,0,1,8,30,48,1
IGHV1-2*02,IGHD2-8*01,IGHJ5*01,133,1,0,16,17,0,0,11,0,117,39,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*03,258,1,3,11,12,0,0,21,0,31,39,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,8,1,9,16,8,0,0,2,0,30,27,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,208,0,0,1,1,0,0,10,0,25,57,1
IGHV3-64*04,IGHD3-22*01,IGHJ3*02,222,3,4,7,3,0,0,10,0,116,54,1
IGHV5-10-1*01,IGHD6-13*01,IGHJ6*02,65,0,2,3,3,0,0,5,10,31,69,1
IGHV4-61*01,IGHD3-9*01,IGHJ5*01,195,0,0,2,3,0,0,0,0,30,57,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,75,3,0,16,8,0,0,7,0,31,54,1
IGHV4-59*08,IGHD6-19*01,IGHJ4*02,58,1,5,0,2,0,0,9,1,30,51,1
IGHV3-15*01,IGHD3-10*02,IGHJ4*02,0,1,0,15,22,0,0,22,0,29,42,1
IGHV3-23*04,IGHD2-15*01,IGHJ4*02,207,0,5,0,1,0,0,2,2,27,57,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,112,0,4,4,15,0,0,9,3,31,63,2
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*02,151,0,0,6,6,0,0,6,0,30,57,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ5*02,89,0,0,1,15,0,0,1,13,30,52,1
IGHV4-31*03,IGHD3-3*01,IGHJ6*02,130,1,7,9,8,0,0,8,0,31,57,1
IGHV1-69*04,IGHD3-16*02,IGHJ5*02,54,5,10,1,1,0,0,2,0,30,53,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,118,0,0,3,1,0,0,9,12,29,69,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,44,2,1,4,1,0,0,8,0,31,63,2
IGHV4-61*01,IGHD2-15*01,IGHJ4*02,195,2,1,7,7,0,0,12,0,30,54,1
IGHV4-34*01,IGHD2/OR15-2a*01,IGHJ5*02,81,1,0,3,8,0,0,5,6,29,61,1
IGHV5-51*01,IGHD2-8*02,IGHJ6*03,151,1,0,17,13,0,0,14,0,20,57,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,197,1,0,6,7,0,0,24,0,18,60,1
IGHV3-30*03,IGHD3-16*02,IGHJ4*02,143,0,15,2,8,0,0,2,12,102,54,1
IGHV4-39*01+G281C,IGHD3-3*01,IGHJ5*02,139,2,8,12,9,0,0,9,0,22,40,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,109,0,0,0,10,0,0,10,8,30,57,1
IGHV1-18*04,IGHD2-2*01,IGHJ3*02,268,1,9,3,4,0,0,7,13,23,64,1
IGHV6-1*01,IGHD3-10*01,IGHJ6*03,264,5,3,6,1,0,0,44,0,26,103,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,53,1,0,0,0,0,0,3,1,31,69,1
IGHV3-30*03,IGHD6-19*01,IGHJ4*02,84,0,0,0,2,0,0,18,13,13,78,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,26,1,2,1,1,0,0,10,4,25,57,1
IGHV5-51*01,IGHD2-15*01,IGHJ5*02,199,1,2,3,5,0,0,8,7,30,66,1
IGHV4-59*08,IGHD3-16*01,IGHJ6*03,126,1,3,33,17,0,0,25,0,31,51,2
IGHV5-51*01,IGHD3-16*01,IGHJ4*02,237,0,0,6,6,0,0,4,0,30,57,1
IGHV4-30-2*05,IGHD1-26*01,IGHJ4*02,195,1,0,2,0,0,0,12,3,108,60,1
IGHV4-59*08,IGHD3-10*01,IGHJ6*03,75,1,0,5,12,0,0,7,0,31,63,1
IGHV4-30-2*05,IGHD2/OR15-2a*01,IGHJ6*03,77,3,0,15,15,0,0,31,0,31,72,1
IGHV1-69*04,IGHD2-15*01,IGHJ3*02,71,1,1,14,11,0,0,8,0,30,42,2
IGHV1-2*02,IGHD4-23*01,IGHJ5*02,66,4,2,3,2,0,0,6,0,30,45,3
IGHV4-59*08,IGHD4-17*01,IGHJ4*02,114,1,0,11,12,0,0,31,0,30,51,1
IGHV1-2*02,IGHD6-19*01,IGHJ4*02,133,0,2,0,8,0,0,1,8,30,48,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,147,0,0,3,2,0,0,5,0,30,57,1
IGHV4-34*01,IGHD3-16*02,IGHJ6*02,47,0,2,6,9,0,0,0,0,30,63,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,0,4,2,1,2,0,0,6,0,30,44,2
IGHV1-2*02,IGHD3-22*01,IGHJ5*02,48,1,0,5,5,0,0,0,0,30,51,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,126,0,7,9,9,0,0,11,0,116,60,1
IGHV3-23*04,IGHD6-19*01,IGHJ5*02,153,4,0,0,2,0,0,4,1,116,51,1
IGHV1-2*02,IGHD4-11*01,IGHJ5*01,0,11,1,11,12,12,0,0,0,0,12,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*03,207,1,1,10,10,0,0,10,0,30,51,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,197,1,2,0,3,0,0,5,2,30,51,2
IGHV1-69*04,IGHD3-22*01,IGHJ3*02,154,0,0,5,0,0,0,3,10,30,69,1
IGHV4-61*01,IGHD3-16*01,IGHJ6*03,173,1,2,30,20,0,0,30,0,31,57,1
IGHV1-18*04,IGHD3-22*01,IGHJ6*02,64,1,2,4,10,0,0,9,0,31,66,1
IGHV3-30*03,IGHD1-1*01,IGHJ4*02,133,1,2,0,0,0,0,5,7,116,54,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,61,0,0,0,6,0,0,16,4,28,66,1
IGHV3-30*03,IGHD4-17*01,IGHJ4*02,166,0,0,1,0,0,0,6,2,30,51,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,168,8,2,0,1,0,0,10,2,30,51,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,209,1,3,10,13,0,0,21,0,31,39,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,239,1,0,2,0,0,0,3,5,114,64,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,203,1,2,0,3,0,0,5,2,30,51,1
IGHV1-2*02,IGHD2/OR15-2a*01,IGHJ4*02,235,1,2,14,10,0,0,8,0,32,40,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,0,2,0,14,16,0,7,0,0,30,27,3
IGHV4-34*01,IGHD4-17*01,IGHJ5*02,0,0,0,0,0,0,0,9,1,30,57,6
IGHV3-30*03,IGHD2-2*01,IGHJ6*03,84,1,0,8,12,0,0,4,0,31,57,1
IGHV3-30*03,IGHD3-16*01,IGHJ6*02,103,0,2,8,5,0,0,4,3,31,72,1
IGHV5-51*01,IGHD2-15*01,IGHJ4*02,84,0,2,1,1,0,0,5,3,30,63,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,117,1,12,11,9,0,0,7,0,20,48,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*02,52,0,0,26,11,0,0,30,0,30,60,2
IGHV4-59*08,IGHD3-16*01,IGHJ6*03,60,1,4,6,21,0,0,1,0,31,49,1
IGHV4-30-2*05,IGHD2-8*01,IGHJ4*02,130,1,6,14,16,0,0,20,0,30,42,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,34,2,0,14,16,0,0,0,0,30,27,1
IGHV4-59*08,IGHD3-22*01,IGHJ4*02,133,0,1,18,11,0,0,19,0,31,48,1
IGHV3-15*01,IGHD2-2*01,IGHJ2*01,203,0,5,0,0,0,0,2,2,30,63,1
IGHV3-48*03,IGHD3-22*01,IGHJ4*02,0,0,1,5,9,0,0,25,0,22,69,1
IGHV4-31*03,IGHD3-10*01,IGHJ6*03,0,1,10,6,1,0,0,6,0,31,62,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,81,0,3,1,1,0,0,19,0,30,66,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,0,2,0,16,8,0,8,6,0,20,54,1
IGHV4-39*01,IGHD6-19*01,IGHJ4*02,0,1,5,0,7,0,0,0,0,30,36,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,15,1,3,10,13,0,0,21,0,30,39,6
IGHV1-2*02,IGHD3-10*02,IGHJ4*02,81,1,2,17,20,0,0,21,0,116,39,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,131,8,2,0,6,0,0,10,9,31,53,1
IGHV1-18*04,IGHD2-8*01,IGHJ1*01,190,0,0,7,7,0,0,8,0,30,57,1
IGHV3-64*04,IGHD5-18*01,IGHJ4*02,211,0,2,0,8,0,0,9,7,116,54,2
IGHV1-69*04+G278T,IGHD5/OR15-5a*01,IGHJ4*02,39,0,0,1,3,0,0,1,3,25,51,2
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,204,3,0,16,8,0,0,7,0,19,54,2
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,151,0,2,0,1,0,0,2,2,30,51,19
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,214,1,3,10,13,0,0,23,0,30,41,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,42,2,1,10,1,0,0,1,3,31,66,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*01,44,1,0,14,12,0,0,31,0,25,51,1
IGHV5-10-1*01,IGHD3-22*01,IGHJ5*02,155,0,2,5,9,0,0,1,0,116,45,1
IGHV3-15*01,IGHD2-2*02,IGHJ4*02,150,1,4,8,7,0,0,3,0,29,42,1
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,53,6,0,22,15,0,0,44,0,30,65,1
IGHV4-59*08,IGHD3-22*01,IGHJ4*02,46,2,0,4,2,0,0,8,4,30,63,1
IGHV1-18*04,IGHD2-8*01,IGHJ1*01,143,0,0,7,7,0,0,8,0,30,57,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,0,2,16,7,4,0,5,0,0,31,51,1
IGHV4-59*08,IGHD4-23*01,IGHJ5*02,72,3,1,0,8,0,0,0,10,30,48,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,11,0,0,1,1,0,0,1,1,15,51,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*03,124,1,1,10,10,0,0,10,0,31,51,1
IGHV4-34*09,IGHD2-2*01,IGHJ3*02,205,1,4,3,0,0,0,2,8,118,63,1
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,278,3,0,22,15,0,0,36,0,116,60,1
IGHV1-3*01,IGHD2-2*02,IGHJ3*02,256,0,4,1,1,0,0,1,1,116,57,1
IGHV1-69*04+G278T,IGHD3-3*02,IGHJ4*02,102,0,0,13,16,0,0,21,0,30,51,1
IGHV3-30*03,IGHD6-13*01,IGHJ6*03,133,0,0,1,6,0,0,3,3,31,63,1
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,205,3,0,22,15,0,0,36,0,116,60,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*01,45,0,0,7,5,0,0,6,0,30,57,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,67,0,9,4,17,0,0,16,9,24,75,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,133,0,1,1,0,0,0,1,2,30,60,1
IGHV4-31*03,IGHD3-3*01,IGHJ6*02,197,1,7,9,8,0,0,8,0,31,57,1
IGHV4-59*08,IGHD3-10*02,IGHJ1*01,131,0,3,17,8,0,0,20,0,30,54,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,170,1,0,6,7,0,0,24,0,30,60,1
IGHV3-30*03,IGHD2-2*03,IGHJ4*02,46,0,0,6,0,0,0,0,7,30,60,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,201,3,0,6,7,0,0,26,0,30,60,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,92,2,1,10,1,0,0,1,3,30,66,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,109,0,0,3,1,0,0,9,12,30,69,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,48,1,2,0,7,0,0,5,5,29,50,2
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,242,2,0,14,16,0,0,0,0,115,27,1
IGHV4-61*02,IGHD3-10*01,IGHJ3*02,0,1,0,6,10,0,6,17,0,30,61,1
IGHV4-34*01,IGHD6-6*01,IGHJ6*02,151,1,0,1,7,0,0,2,9,31,63,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,22,4,2,7,7,0,0,6,0,30,45,1
IGHV4-31*03,IGHD5-12*01,IGHJ6*03,81,3,0,9,8,0,0,38,0,31,84,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,98,1,0,6,7,0,0,24,0,30,60,2
IGHV3-30*03,IGHD3-22*01,IGHJ3*02,162,3,4,7,3,0,0,10,0,116,54,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,133,0,4,14,9,0,0,4,0,31,51,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,4,1,3,10,13,0,0,22,0,30,40,1
IGHV3-30*03,IGHD3-16*01,IGHJ6*02,109,0,7,8,5,0,0,9,3,31,72,1
IGHV1-46*01,IGHD6-19*01,IGHJ4*02,48,2,5,4,7,0,0,2,0,30,33,1
IGHV1-18*04+G278A,IGHD2-15*01,IGHJ4*02,63,0,7,7,3,0,0,12,14,30,68,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,70,1,2,0,3,0,0,5,2,30,51,5
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,203,2,0,16,8,0,0,6,0,31,54,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,65,1,2,0,3,0,0,5,2,30,51,3
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,103,0,2,0,8,0,0,9,7,116,54,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,59,0,7,3,17,0,0,13,8,30,74,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,46,0,0,1,1,0,0,10,0,18,57,1
IGHV3-66*01,IGHD3-9*01,IGHJ4*02,218,1,2,14,1,0,0,1,0,116,42,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,13,1,0,0,6,0,0,7,7,31,66,1
IGHV3-30*03,IGHD3-16*01,IGHJ6*02,155,0,2,8,5,0,0,4,3,31,72,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,5,0,4,0,6,0,0,20,4,30,66,1
IGHV1-2*02,IGHD6-25*01,IGHJ3*02,133,0,2,1,1,0,0,2,5,29,51,1
IGHV4-34*09,IGHD3-10*01,IGHJ6*03,240,1,10,5,10,0,0,8,9,31,65,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,70,4,2,0,2,0,0,6,1,14,46,1
IGHV4-59*08,IGHD2-15*01,IGHJ4*02,234,0,7,0,0,0,0,0,2,30,54,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,72,1,9,16,8,0,0,2,0,30,27,1
IGHV1-46*01,IGHD5-12*01,IGHJ4*02,61,1,3,6,8,0,0,0,0,27,33,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,131,0,0,7,5,0,0,7,0,30,75,2
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,0,0,0,1,8,0,7,1,8,30,51,1
IGHV5-51*01,IGHD6-6*01,IGHJ4*02,78,1,2,0,4,0,0,13,5,30,57,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,11,3,0,16,8,0,0,7,0,31,54,2
IGHV1-46*01,IGHD2-8*01,IGHJ4*02,61,0,7,15,15,0,0,18,0,30,40,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,211,0,1,10,8,0,0,5,0,110,60,1
IGHV4-61*02,IGHD6-19*01,IGHJ5*02,197,0,9,0,6,0,0,0,4,30,41,1
IGHV4-59*08,IGHD4-17*01,IGHJ4*02,81,2,2,7,7,0,0,22,0,30,48,1
IGHV3-66*01,IGHD2-2*02,IGHJ4*02,198,0,1,1,0,0,0,1,2,116,60,1
IGHV3-23*04,IGHD3-10*02,IGHJ5*01,142,0,2,15,25,0,0,14,0,116,33,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,48,0,4,3,1,0,0,13,12,18,69,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,124,0,0,7,5,0,0,7,0,30,75,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,203,1,9,3,6,0,0,7,15,30,64,1
IGHV4-59*08,IGHD2-2*01,IGHJ5*02,98,1,12,2,5,0,0,6,3,30,51,3
IGHV4-59*08,IGHD2-2*01,IGHJ4*01,132,1,6,2,1,0,0,0,5,30,54,2
IGHV3-NL1*01,IGHD2-2*01,IGHJ5*02,210,0,3,6,7,0,0,8,0,116,54,1
IGHV4-59*08,IGHD4/OR15-4a*01,IGHJ4*02,195,0,1,0,5,0,0,3,4,21,48,2
